area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;170150;155327;077;07;1;2;1;1;2;2;2;2;2;3;2;2;2;3;2;2;2;2511;775,472429749017;170150155327;17015015532707707;170150155327077071;202601
1;170150;155327;077;08;1;2;1;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2511;775,472429749017;170150155327;17015015532707708;170150155327077081;202601
1;170150;155327;077;09;1;2;1;2;2;1;2;2;2;2;3;2;2;2;2;3;3;2511;775,472429749017;170150155327;17015015532707709;170150155327077091;202601
1;170150;156902;074;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;808,433680244694;170150156902;17015015690207401;170150156902074011;202601
1;170150;156902;074;02;1;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2512;808,433680244694;170150156902;17015015690207402;170150156902074021;202601
1;170150;156902;074;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;808,433680244694;170150156902;17015015690207403;170150156902074031;202601
1;170150;156902;074;04;1;3;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2512;808,433680244694;170150156902;17015015690207404;170150156902074041;202601
1;170150;156902;074;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;2512;808,433680244694;170150156902;17015015690207405;170150156902074051;202601
1;170150;156902;074;06;1;2;2;1;1;1;1;2;2;2;2;3;3;3;3;3;3;2512;808,433680244694;170150156902;17015015690207406;170150156902074061;202601
1;170150;156902;074;07;1;3;3;3;3;2;2;3;3;3;3;3;3;2;2;3;3;2512;808,433680244694;170150156902;17015015690207407;170150156902074071;202601
1;170150;159104;052;01;1;2;2;2;2;1;1;2;2;2;2;3;3;3;3;3;3;2511;221,389889461893;170150159104;17015015910405201;170150159104052011;202601
1;170150;159104;052;02;1;1;1;2;2;2;2;2;2;2;2;3;3;1;1;2;2;2511;221,389889461893;170150159104;17015015910405202;170150159104052021;202601
1;170150;159104;052;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2511;221,389889461893;170150159104;17015015910405203;170150159104052031;202601
1;170150;159104;052;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;221,389889461893;170150159104;17015015910405204;170150159104052041;202601
1;170150;159104;052;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;221,389889461893;170150159104;17015015910405205;170150159104052051;202601
1;170150;159104;052;06;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2511;221,389889461893;170150159104;17015015910405206;170150159104052061;202601
1;170150;159104;052;07;1;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2;2511;221,389889461893;170150159104;17015015910405207;170150159104052071;202601
1;170150;162103;062;01;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;3;3;2511;586,122482699151;170150162103;17015016210306201;170150162103062011;202601
1;170150;162103;062;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;586,122482699151;170150162103;17015016210306202;170150162103062021;202601
1;170150;162103;062;03;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2511;586,122482699151;170150162103;17015016210306203;170150162103062031;202601
1;170150;162103;062;04;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2511;586,122482699151;170150162103;17015016210306204;170150162103062041;202601
1;170150;162103;062;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2511;586,122482699151;170150162103;17015016210306205;170150162103062051;202601
1;170150;162103;062;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;586,122482699151;170150162103;17015016210306206;170150162103062061;202601
1;170150;162103;062;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2511;586,122482699151;170150162103;17015016210306207;170150162103062071;202601
1;170150;165501;077;03;1;2;2;2;2;2;2;3;2;2;2;2;2;2;1;3;3;2511;245,724311113315;170150165501;17015016550107703;170150165501077031;202601
1;170150;165501;077;04;1;2;2;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2511;245,724311113315;170150165501;17015016550107704;170150165501077041;202601
1;170150;165501;077;07;1;2;2;1;2;2;2;3;2;2;3;2;3;3;3;3;3;2511;245,724311113315;170150165501;17015016550107707;170150165501077071;202601
1;170150;165501;077;08;1;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2511;245,724311113315;170150165501;17015016550107708;170150165501077081;202601
1;170150;165501;077;10;1;2;2;1;2;2;3;2;3;2;2;2;2;2;2;3;2;2511;245,724311113315;170150165501;17015016550107710;170150165501077101;202601
1;170150;166102;074;01;1;2;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;2511;253,566147351583;170150166102;17015016610207401;170150166102074011;202601
1;170150;166102;074;02;1;1;2;2;1;2;2;2;2;3;2;3;2;3;3;2;3;2511;253,566147351583;170150166102;17015016610207402;170150166102074021;202601
1;170150;166102;074;03;1;2;2;1;2;2;2;2;3;2;3;2;3;2;3;3;3;2511;253,566147351583;170150166102;17015016610207403;170150166102074031;202601
1;170150;166102;074;04;1;2;2;2;2;1;1;2;2;2;2;2;2;3;2;3;3;2511;253,566147351583;170150166102;17015016610207404;170150166102074041;202601
1;170150;166102;074;06;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2511;253,566147351583;170150166102;17015016610207406;170150166102074061;202601
1;170150;166102;074;07;1;3;3;1;1;3;3;1;2;1;2;1;2;3;3;3;3;2511;253,566147351583;170150166102;17015016610207407;170150166102074071;202601
1;170150;166102;074;10;1;2;2;2;1;2;2;2;2;3;2;3;2;3;3;3;3;2511;253,566147351583;170150166102;17015016610207410;170150166102074101;202601
1;170150;168903;052;01;1;1;2;1;2;2;2;2;2;1;2;2;3;2;3;2;3;2511;153,042799863233;170150168903;17015016890305201;170150168903052011;202601
1;170150;168903;052;03;1;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;2511;153,042799863233;170150168903;17015016890305203;170150168903052031;202601
1;170150;168903;052;04;1;2;2;1;2;2;2;2;3;2;3;3;2;3;3;3;3;2511;153,042799863233;170150168903;17015016890305204;170150168903052041;202601
1;170150;168903;052;05;1;2;1;2;2;2;2;2;3;2;2;3;2;3;3;2;3;2511;153,042799863233;170150168903;17015016890305205;170150168903052051;202601
1;170150;168903;052;06;1;2;1;2;2;2;2;2;2;2;3;2;2;3;2;3;3;2511;153,042799863233;170150168903;17015016890305206;170150168903052061;202601
1;170150;168903;052;07;1;2;1;2;2;2;2;3;2;3;2;2;3;3;2;2;2;2511;153,042799863233;170150168903;17015016890305207;170150168903052071;202601
1;170150;168903;052;08;1;2;1;1;2;2;2;2;2;2;1;3;2;2;2;3;3;2511;153,042799863233;170150168903;17015016890305208;170150168903052081;202601
1;170150;169203;052;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;342,96998157619;170150169203;17015016920305201;170150169203052011;202601
1;170150;169203;052;02;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;342,96998157619;170150169203;17015016920305202;170150169203052021;202601
1;170150;169203;052;03;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2511;342,96998157619;170150169203;17015016920305203;170150169203052031;202601
1;170150;169203;052;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;342,96998157619;170150169203;17015016920305204;170150169203052041;202601
1;170150;169203;052;05;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2511;342,96998157619;170150169203;17015016920305205;170150169203052051;202601
1;170150;169203;052;06;1;3;2;2;2;1;1;3;3;2;2;3;3;3;1;2;1;2511;342,96998157619;170150169203;17015016920305206;170150169203052061;202601
1;170150;169203;052;07;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2511;342,96998157619;170150169203;17015016920305207;170150169203052071;202601
1;170150;171601;062;01;1;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;2511;290,087651786413;170150171601;17015017160106201;170150171601062011;202601
1;170150;171601;062;03;1;2;2;3;2;2;2;3;2;2;2;2;2;1;2;2;2;2511;290,087651786413;170150171601;17015017160106203;170150171601062031;202601
1;170150;171601;062;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2511;290,087651786413;170150171601;17015017160106205;170150171601062051;202601
1;170150;171601;062;06;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2511;290,087651786413;170150171601;17015017160106206;170150171601062061;202601
1;170150;171601;062;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;290,087651786413;170150171601;17015017160106207;170150171601062071;202601
1;170150;171601;062;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;290,087651786413;170150171601;17015017160106208;170150171601062081;202601
1;170150;171601;062;09;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2511;290,087651786413;170150171601;17015017160106209;170150171601062091;202601
1;170150;171803;077;02;1;3;1;3;2;2;2;3;3;2;2;3;3;3;3;3;3;2511;116,059764595651;170150171803;17015017180307702;170150171803077021;202601
1;170150;171803;077;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;116,059764595651;170150171803;17015017180307703;170150171803077031;202601
1;170150;171803;077;05;1;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;3;2511;116,059764595651;170150171803;17015017180307705;170150171803077051;202601
1;170150;171803;077;07;1;2;2;1;2;2;2;3;3;2;2;2;2;3;2;3;3;2511;116,059764595651;170150171803;17015017180307707;170150171803077071;202601
1;170150;171803;077;08;1;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;2511;116,059764595651;170150171803;17015017180307708;170150171803077081;202601
1;170150;171803;077;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2511;116,059764595651;170150171803;17015017180307709;170150171803077091;202601
1;170150;171803;077;10;1;2;2;1;2;2;2;3;2;3;3;3;3;2;2;3;3;2511;116,059764595651;170150171803;17015017180307710;170150171803077101;202601
1;170150;173503;077;01;1;2;2;2;2;2;2;2;2;1;2;3;3;3;3;3;3;2512;127,81420180627;170150173503;17015017350307701;170150173503077011;202601
1;170150;173503;077;03;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;1;2512;127,81420180627;170150173503;17015017350307703;170150173503077031;202601
1;170150;173503;077;04;1;3;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;2512;127,81420180627;170150173503;17015017350307704;170150173503077041;202601
1;170150;173503;077;05;1;2;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2512;127,81420180627;170150173503;17015017350307705;170150173503077051;202601
1;170150;173503;077;06;1;2;2;2;2;2;2;3;3;3;3;3;3;1;2;3;2;2512;127,81420180627;170150173503;17015017350307706;170150173503077061;202601
1;170150;173503;077;07;1;2;2;1;1;1;1;3;3;3;3;3;3;3;1;3;2;2512;127,81420180627;170150173503;17015017350307707;170150173503077071;202601
1;170150;173503;077;09;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2512;127,81420180627;170150173503;17015017350307709;170150173503077091;202601
1;170150;176103;052;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;129,419896038884;170150176103;17015017610305201;170150176103052011;202601
1;170150;176103;052;02;1;2;2;1;1;1;1;2;2;2;2;2;2;3;3;3;3;2513;129,419896038884;170150176103;17015017610305202;170150176103052021;202601
1;170150;176103;052;03;1;2;2;1;2;1;1;3;3;3;3;3;3;3;3;3;3;2513;129,419896038884;170150176103;17015017610305203;170150176103052031;202601
1;170150;176103;052;04;1;3;1;1;2;2;2;2;2;2;2;2;2;1;1;3;2;2513;129,419896038884;170150176103;17015017610305204;170150176103052041;202601
1;170150;176103;052;05;1;2;2;1;3;2;2;2;2;1;2;2;2;3;3;3;3;2513;129,419896038884;170150176103;17015017610305205;170150176103052051;202601
1;170150;176103;052;06;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2513;129,419896038884;170150176103;17015017610305206;170150176103052061;202601
1;170150;176103;052;07;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2513;129,419896038884;170150176103;17015017610305207;170150176103052071;202601
1;170150;183701;074;01;1;3;3;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2513;1274,47187699613;170150183701;17015018370107401;170150183701074011;202601
1;170150;183701;074;02;1;2;2;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2513;1274,47187699613;170150183701;17015018370107402;170150183701074021;202601
1;170150;183701;074;03;1;2;2;2;2;1;2;3;3;3;3;3;3;3;3;3;3;2513;1274,47187699613;170150183701;17015018370107403;170150183701074031;202601
1;170150;183701;074;04;1;2;2;1;2;1;1;2;2;3;3;3;3;2;2;2;2;2513;1274,47187699613;170150183701;17015018370107404;170150183701074041;202601
1;170150;183701;074;05;1;2;2;1;2;1;1;3;3;3;3;3;3;2;2;2;2;2513;1274,47187699613;170150183701;17015018370107405;170150183701074051;202601
1;170150;183701;074;06;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2513;1274,47187699613;170150183701;17015018370107406;170150183701074061;202601
1;170150;183701;074;08;1;2;2;2;2;1;1;2;2;2;2;2;2;3;3;3;3;2513;1274,47187699613;170150183701;17015018370107408;170150183701074081;202601
1;170150;186103;062;01;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2511;379,273629943667;170150186103;17015018610306201;170150186103062011;202601
1;170150;186103;062;02;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2511;379,273629943667;170150186103;17015018610306202;170150186103062021;202601
1;170150;186103;062;04;1;2;2;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2511;379,273629943667;170150186103;17015018610306204;170150186103062041;202601
1;170150;186103;062;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;379,273629943667;170150186103;17015018610306205;170150186103062051;202601
1;170150;186103;062;06;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2511;379,273629943667;170150186103;17015018610306206;170150186103062061;202601
1;170150;186103;062;07;1;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2511;379,273629943667;170150186103;17015018610306207;170150186103062071;202601
1;170150;186103;062;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2511;379,273629943667;170150186103;17015018610306209;170150186103062091;202601
1;170150;192501;077;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;202,724200775802;170150192501;17015019250107701;170150192501077011;202601
1;170150;192501;077;02;1;2;2;1;1;1;1;3;3;1;3;3;3;3;3;3;3;2512;202,724200775802;170150192501;17015019250107702;170150192501077021;202601
1;170150;192501;077;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;202,724200775802;170150192501;17015019250107703;170150192501077031;202601
1;170150;192501;077;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;202,724200775802;170150192501;17015019250107705;170150192501077051;202601
1;170150;192501;077;06;1;1;1;2;2;2;2;2;2;1;3;3;1;2;2;2;2;2512;202,724200775802;170150192501;17015019250107706;170150192501077061;202601
1;170150;192501;077;07;1;2;2;2;2;1;1;3;3;3;3;3;3;2;2;3;3;2512;202,724200775802;170150192501;17015019250107707;170150192501077071;202601
1;170150;192501;077;09;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;202,724200775802;170150192501;17015019250107709;170150192501077091;202601
1;170150;192902;062;01;1;2;2;1;2;2;2;3;3;1;3;3;3;2;3;3;2;2511;291,576106832878;170150192902;17015019290206201;170150192902062011;202601
1;170150;192902;062;02;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2511;291,576106832878;170150192902;17015019290206202;170150192902062021;202601
1;170150;192902;062;03;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2511;291,576106832878;170150192902;17015019290206203;170150192902062031;202601
1;170150;192902;062;04;1;2;2;1;2;1;2;3;3;1;3;3;3;2;2;2;2;2511;291,576106832878;170150192902;17015019290206204;170150192902062041;202601
1;170150;192902;062;06;1;2;1;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2511;291,576106832878;170150192902;17015019290206206;170150192902062061;202601
1;170150;192902;062;07;1;2;2;1;1;1;1;2;2;3;3;3;3;2;2;2;1;2511;291,576106832878;170150192902;17015019290206207;170150192902062071;202601
1;170150;196506;062;01;1;3;2;1;1;2;2;2;2;2;3;3;3;1;2;1;2;2511;366,847588965299;170150196506;17015019650606201;170150196506062011;202601
1;170150;196506;062;06;1;3;2;2;2;2;2;3;3;2;2;3;2;3;3;3;3;2511;366,847588965299;170150196506;17015019650606206;170150196506062061;202601
1;170150;196506;062;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;366,847588965299;170150196506;17015019650606207;170150196506062071;202601
1;170150;196506;062;08;1;3;2;1;2;1;1;3;3;3;3;3;3;3;3;3;3;2511;366,847588965299;170150196506;17015019650606208;170150196506062081;202601
1;170150;196506;062;10;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;366,847588965299;170150196506;17015019650606210;170150196506062101;202601
1;170150;200805;077;01;1;3;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2511;202,509592544535;170150200805;17015020080507701;170150200805077011;202601
1;170150;200805;077;02;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2511;202,509592544535;170150200805;17015020080507702;170150200805077021;202601
1;170150;200805;077;03;1;2;2;1;2;3;3;2;2;2;2;2;2;1;2;2;2;2511;202,509592544535;170150200805;17015020080507703;170150200805077031;202601
1;170150;200805;077;04;1;2;2;1;2;2;2;1;3;2;2;2;2;2;2;2;3;2511;202,509592544535;170150200805;17015020080507704;170150200805077041;202601
1;170150;200805;077;05;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2511;202,509592544535;170150200805;17015020080507705;170150200805077051;202601
1;170150;200805;077;06;1;2;3;2;3;2;3;3;3;2;2;2;2;3;2;3;1;2511;202,509592544535;170150200805;17015020080507706;170150200805077061;202601
1;170150;200805;077;10;1;2;3;2;2;2;3;3;3;2;2;2;2;2;3;2;2;2511;202,509592544535;170150200805;17015020080507710;170150200805077101;202601
1;170150;201603;052;01;1;2;2;1;1;2;2;2;3;2;2;2;2;2;2;3;3;2512;456,209184839518;170150201603;17015020160305201;170150201603052011;202601
1;170150;201603;052;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;2512;456,209184839518;170150201603;17015020160305202;170150201603052021;202601
1;170150;201603;052;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2512;456,209184839518;170150201603;17015020160305203;170150201603052031;202601
1;170150;201603;052;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;456,209184839518;170150201603;17015020160305204;170150201603052041;202601
1;170150;201603;052;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2512;456,209184839518;170150201603;17015020160305205;170150201603052051;202601
1;170150;201603;052;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;456,209184839518;170150201603;17015020160305206;170150201603052061;202601
1;170150;201603;052;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;456,209184839518;170150201603;17015020160305207;170150201603052071;202601
1;170150;204705;062;01;1;2;2;2;1;2;2;2;2;3;3;3;3;3;2;2;2;2511;491,359617608029;170150204705;17015020470506201;170150204705062011;202601
1;170150;204705;062;02;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2511;491,359617608029;170150204705;17015020470506202;170150204705062021;202601
1;170150;204705;062;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;491,359617608029;170150204705;17015020470506204;170150204705062041;202601
1;170150;204705;062;06;1;2;2;3;2;2;2;2;2;2;1;2;1;3;3;3;3;2511;491,359617608029;170150204705;17015020470506206;170150204705062061;202601
1;170150;204705;062;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;1;2;2;2511;491,359617608029;170150204705;17015020470506207;170150204705062071;202601
1;170150;204705;062;08;1;2;2;1;2;3;3;1;1;1;2;2;2;1;1;3;2;2511;491,359617608029;170150204705;17015020470506208;170150204705062081;202601
1;170150;206803;074;01;1;2;3;2;2;1;2;2;2;2;2;2;2;1;3;3;2;2511;172,19686087083;170150206803;17015020680307401;170150206803074011;202601
1;170150;206803;074;02;1;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2511;172,19686087083;170150206803;17015020680307402;170150206803074021;202601
1;170150;206803;074;03;1;3;2;1;3;3;2;2;2;3;2;2;2;3;2;2;2;2511;172,19686087083;170150206803;17015020680307403;170150206803074031;202601
1;170150;206803;074;04;1;3;2;1;1;2;2;1;2;3;2;3;2;3;2;2;1;2511;172,19686087083;170150206803;17015020680307404;170150206803074041;202601
1;170150;206803;074;05;1;2;3;1;2;2;2;2;2;3;2;2;2;2;2;2;2;2511;172,19686087083;170150206803;17015020680307405;170150206803074051;202601
1;170150;206803;074;06;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2511;172,19686087083;170150206803;17015020680307406;170150206803074061;202601
1;170150;206803;074;07;1;2;3;2;3;2;3;3;3;3;3;2;2;3;2;2;2;2511;172,19686087083;170150206803;17015020680307407;170150206803074071;202601
1;170150;208002;077;01;1;3;1;1;1;1;1;3;3;3;3;3;3;2;1;2;1;2511;437,314721803661;170150208002;17015020800207701;170150208002077011;202601
1;170150;208002;077;03;1;3;2;2;3;2;2;3;3;3;3;3;3;2;1;3;1;2511;437,314721803661;170150208002;17015020800207703;170150208002077031;202601
1;170150;208002;077;05;1;2;2;1;1;1;1;3;3;1;2;3;3;2;1;3;1;2511;437,314721803661;170150208002;17015020800207705;170150208002077051;202601
1;170150;208002;077;07;1;3;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2511;437,314721803661;170150208002;17015020800207707;170150208002077071;202601
1;170150;208002;077;08;1;2;2;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2511;437,314721803661;170150208002;17015020800207708;170150208002077081;202601
1;170150;208002;077;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;437,314721803661;170150208002;17015020800207709;170150208002077091;202601
1;170150;208002;077;10;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2511;437,314721803661;170150208002;17015020800207710;170150208002077101;202601
1;170150;208202;074;01;1;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;260,493380256767;170150208202;17015020820207401;170150208202074011;202601
1;170150;208202;074;02;1;2;2;2;2;1;1;3;3;3;3;3;3;2;2;3;3;2511;260,493380256767;170150208202;17015020820207402;170150208202074021;202601
1;170150;208202;074;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2511;260,493380256767;170150208202;17015020820207403;170150208202074031;202601
1;170150;208202;074;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2511;260,493380256767;170150208202;17015020820207404;170150208202074041;202601
1;170150;208202;074;05;1;3;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2511;260,493380256767;170150208202;17015020820207405;170150208202074051;202601
1;170150;208202;074;06;1;3;3;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2511;260,493380256767;170150208202;17015020820207406;170150208202074061;202601
1;170150;208202;074;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;260,493380256767;170150208202;17015020820207407;170150208202074071;202601
1;170150;212001;074;01;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2511;160,42854068502;170150212001;17015021200107401;170150212001074011;202601
1;170150;212001;074;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107402;170150212001074021;202601
1;170150;212001;074;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107404;170150212001074041;202601
1;170150;212001;074;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107405;170150212001074051;202601
1;170150;212001;074;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107406;170150212001074061;202601
1;170150;212001;074;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107407;170150212001074071;202601
1;170150;212001;074;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;160,42854068502;170150212001;17015021200107409;170150212001074091;202601
1;170150;212801;077;02;1;2;2;1;1;1;1;3;2;2;2;2;2;3;3;3;3;2513;175,970578842183;170150212801;17015021280107702;170150212801077021;202601
1;170150;212801;077;04;1;1;2;1;3;2;1;1;2;3;3;3;3;3;3;3;3;2513;175,970578842183;170150212801;17015021280107704;170150212801077041;202601
1;170150;212801;077;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;175,970578842183;170150212801;17015021280107705;170150212801077051;202601
1;170150;212801;077;06;1;3;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2513;175,970578842183;170150212801;17015021280107706;170150212801077061;202601
1;170150;212801;077;07;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2513;175,970578842183;170150212801;17015021280107707;170150212801077071;202601
1;170150;212801;077;08;1;1;2;1;1;1;1;2;2;1;2;3;3;3;2;3;3;2513;175,970578842183;170150212801;17015021280107708;170150212801077081;202601
1;170150;212801;077;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2513;175,970578842183;170150212801;17015021280107709;170150212801077091;202601
1;170150;215401;062;01;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2511;150,432472717169;170150215401;17015021540106201;170150215401062011;202601
1;170150;215401;062;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;150,432472717169;170150215401;17015021540106202;170150215401062021;202601
1;170150;215401;062;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;150,432472717169;170150215401;17015021540106203;170150215401062031;202601
1;170150;215401;062;05;1;3;1;2;2;2;2;2;2;2;2;2;2;3;1;3;1;2511;150,432472717169;170150215401;17015021540106205;170150215401062051;202601
1;170150;215401;062;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;150,432472717169;170150215401;17015021540106206;170150215401062061;202601
1;170150;215401;062;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;150,432472717169;170150215401;17015021540106207;170150215401062071;202601
1;170150;215401;062;08;1;3;3;3;3;2;2;2;2;2;2;2;2;3;3;3;3;2511;150,432472717169;170150215401;17015021540106208;170150215401062081;202601
1;170150;216403;052;01;1;2;2;2;2;1;1;3;3;3;3;3;3;1;1;2;2;2511;383,681731556189;170150216403;17015021640305201;170150216403052011;202601
1;170150;216403;052;02;1;1;1;2;2;1;1;3;3;2;2;3;3;1;1;3;3;2511;383,681731556189;170150216403;17015021640305202;170150216403052021;202601
1;170150;216403;052;03;1;2;2;2;2;1;1;2;3;2;2;3;3;2;2;3;3;2511;383,681731556189;170150216403;17015021640305203;170150216403052031;202601
1;170150;216403;052;05;1;3;3;2;2;1;1;2;2;3;3;3;3;3;3;3;3;2511;383,681731556189;170150216403;17015021640305205;170150216403052051;202601
1;170150;216403;052;06;1;2;2;2;2;1;1;2;2;3;3;3;3;3;3;3;3;2511;383,681731556189;170150216403;17015021640305206;170150216403052061;202601
1;170150;216403;052;08;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2511;383,681731556189;170150216403;17015021640305208;170150216403052081;202601
